"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5412","loginSuccess","Surefire suite","2026-07-02","passed","2026-07-02","tests.LoginTest","Surefire test","tests.LoginTest","loginSuccess"
